Event_ID,Event Year,Event Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Alert Criteria
1374,2022-01-01,December,2022-12-24 00:00:00,09:00:00,2022-12-24 00:00:00.000000000,11:15:00,Alabama: Georgia: Mississippi:,SERC,Severe Weather,160,22436,Loss of electric service to more than 50000 customers for 1 hour or more
1375,2022-01-01,December,2022-12-25 00:00:00,19:25:00,2022-12-25 00:00:00.000000000,20:07:00,Washington: Pierce County;,WECC,Vandalism,32,13500,Damage or destruction of its Facility that results from actual or suspected intentional human action
1376,2022-01-01,December,2022-12-25 00:00:00,02:42:00,2022-12-25 00:00:00.000000000,04:55:00,Washington: Pierce County;,WECC,Vandalism,14,8000,Damage or destruction of its Facility that results from actual or suspected intentional human action
1377,2022-01-01,December,2022-12-26 00:00:00,06:54:00,2022-12-26 00:00:00.000000000,08:19:00,Washington:,WECC,Vandalism,Unknown,,Damage or destruction of its Facility that results from actual or suspected intentional human action
1378,2022-01-01,December,2022-12-26 00:00:00,08:30:00,2022-12-28 00:00:00.000000000,21:00:00,"Washington: King County, Island County, Kittitas County, Kitsap County, Pierce County, Skagit County, Thurston County, Whatcom County;",WECC,Severe Weather,Unknown,230000,Loss of electric service to more than 50000 customers for 1 hour or more
1379,2022-01-01,December,2022-12-27 00:00:00,08:00:00,2022-12-27 00:00:00.000000000,08:30:00,Washington: Lewis County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1380,2022-01-01,December,2022-12-27 00:00:00,13:30:00,2022-12-27 00:00:00.000000000,21:16:00,California: San Diego County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1381,2022-01-01,December,2022-12-27 00:00:00,10:12:00,,,"Oregon: Clackamas County, Columbia County, Marion County, Multnomah County, Polk County;",WECC,Severe Weather,Unknown,83060,Loss of electric service to more than 50000 customers for 1 hour or more
1382,2022-01-01,December,2022-12-27 00:00:00,20:40:00,2022-12-27 00:00:00.000000000,20:41:00,Washington: King County;,WECC,Severe Weather,11,11600,Electrical System Separation Islanding where part or parts of a power grid remains operational in an otherwise blacked out area or within the partial failure of an integrated electrical system
1383,2022-01-01,December,2022-12-27 00:00:00,07:07:00,2022-12-29 00:00:00.000000000,11:10:00,California: Sacramento County;,WECC,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1384,2022-01-01,December,2022-12-27 00:00:00,07:20:00,2022-12-27 00:00:00.000000000,11:22:00,California: Sacramento County;,WECC,Vandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1385,2022-01-01,December,2022-12-29 00:00:00,13:14:00,2022-12-29 00:00:00.000000000,13:55:00,Washington: King County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1386,2022-01-01,December,2022-12-29 00:00:00,16:00:00,,,Ohio:,RF,Vandalism,2600,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1387,2022-01-01,December,2022-12-30 00:00:00,05:25:00,2022-12-30 00:00:00.000000000,14:17:00,Oregon: Sherman County;,WECC,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1388,2022-01-01,December,2022-12-30 00:00:00,17:04:00,,,Minnesota: Washington County;,MRO,Transmission Interruption,Unknown,,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1389,2022-01-01,December,2022-12-31 00:00:00,20:00:00,2023-01-03 00:00:00.000000000,00:00:00,Nevada:,WECC,Severe Weather,Unknown,3500,Loss of electric service to more than 50000 customers for 1 hour or more
1390,2022-01-01,December,2022-12-31 00:00:00,19:00:00,2023-01-01 00:00:00.000000000,06:00:00,California: Sacramento County;,WECC,Severe Weather,Unknown,161000,Loss of electric service to more than 50000 customers for 1 hour or more
1001,2023-01-01,January,2023-01-01 00:00:00,00:06:00,2023-01-01 00:00:00.000000000,03:57:00,California: Riverside County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1002,2023-01-01,January,2023-01-01 00:00:00,09:55:00,2023-01-01 00:00:00.000000000,10:30:00,California: Sacramento County;,WECC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1003,2023-01-01,January,2023-01-01 00:00:00,14:47:00,2023-01-01 00:00:00.000000000,16:50:00,Florida: Citrus County;,SERC,Vandalism,19,3509,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1004,2023-01-01,January,2023-01-02 00:00:00,16:12:00,2023-01-03 00:00:00.000000000,09:30:00,Texas: Dallas County;,TRE,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1005,2023-01-01,January,2023-01-02 00:00:00,03:16:00,2023-01-02 00:00:00.000000000,16:46:00,New Mexico:,WECC,Vandalism,432,0,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations
1006,2023-01-01,January,2023-01-02 00:00:00,18:22:00,2023-01-02 00:00:00.000000000,22:27:00,Arkansas: Union County; Louisiana: Ouachita Parish;,SERC,Severe Weather,20,6849,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1007,2023-01-01,January,2023-01-03 00:00:00,11:45:00,2023-01-03 00:00:00.000000000,12:00:00,Michigan: Ingham County;,RF,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1008,2023-01-01,January,2023-01-05 00:00:00,08:19:00,2023-01-05 00:00:00.000000000,08:20:00,Louisiana: Concordia Parish;,SERC,Transmission Interruption,23,1631,Electrical System Separation Islanding where part or parts of a power grid remains operational in an otherwise blacked out area or within the partial failure of an integrated electrical system
1009,2023-01-01,January,2023-01-05 00:00:00,07:30:00,2023-01-05 00:00:00.000000000,09:30:00,Washington: Lewis County;,WECC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1010,2023-01-01,January,2023-01-06 00:00:00,09:30:00,2023-01-06 00:00:00.000000000,11:30:00,Ohio: Sandusky County;,RF,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1011,2023-01-01,January,2023-01-07 00:00:00,22:00:00,2023-01-08 00:00:00.000000000,21:00:00,California: Sacramento County;,WECC,Severe Weather,458,185434,Loss of electric service to more than 50000 customers for 1 hour or more
1012,2023-01-01,January,2023-01-07 00:00:00,23:44:00,2023-01-08 00:00:00.000000000,02:29:00,"Texas: Jasper County, Tyler County;",TRE,Transmission Interruption,20,9823,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1013,2023-01-01,January,2023-01-08 00:00:00,18:40:00,2023-01-08 00:00:00.000000000,18:54:00,Texas: Bowie County;,TRE,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1014,2023-01-01,January,2023-01-12 00:00:00,10:00:00,,,California: Sacramento County;,WECC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1015,2023-01-01,January,2023-01-12 00:00:00,14:00:00,2023-01-13 00:00:00.000000000,03:00:00,Alabama: Georgia:,SERC,Severe Weather,1158,162000,Loss of electric service to more than 50000 customers for 1 hour or more
1016,2023-01-01,January,2023-01-12 00:00:00,11:58:00,2023-01-12 00:00:00.000000000,12:30:00,Washington: King County;,WECC,Vandalism,Unknown,,Damage or destruction of its Facility that results from actual or suspected intentional human action
1017,2023-01-01,January,2023-01-13 00:00:00,00:00:00,2023-01-13 00:00:00.000000000,01:00:00,Texas: Fayette County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1018,2023-01-01,January,2023-01-19 00:00:00,11:00:00,2023-01-19 00:00:00.000000000,13:00:00,South Carolina: Sumter County;,SERC,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1019,2023-01-01,January,2023-01-20 00:00:00,10:45:00,,,Michigan: Oakland County;,RF,Vandalism,Unknown,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1020,2023-01-01,January,2023-01-23 00:00:00,07:05:00,2023-01-24 00:00:00.000000000,17:17:00,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,41000,Loss of electric service to more than 50000 customers for 1 hour or more
1021,2023-01-01,January,2023-01-23 00:00:00,17:00:00,,,California: Sacramento County;,WECC,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1022,2023-01-01,January,2023-01-23 00:00:00,09:21:00,,,California: Sacramento County;,WECC,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1023,2023-01-01,January,2023-01-24 00:00:00,14:00:00,2023-01-24 00:00:00.000000000,15:00:00,Louisiana:,SERC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1024,2023-01-01,January,2023-01-24 00:00:00,17:10:00,2023-01-24 00:00:00.000000000,17:20:00,New York: Queens County;,NPCC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1025,2023-01-01,January,2023-01-24 00:00:00,15:25:00,2023-01-26 00:00:00.000000000,20:20:00,Texas: Harris County;,TRE,Severe Weather,Unknown,100731,Loss of electric service to more than 50000 customers for 1 hour or more
1026,2023-01-01,January,2023-01-25 00:00:00,22:30:00,2023-01-26 00:00:00.000000000,00:01:00,Washington: Kitsap County;,WECC,Vandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1027,2023-01-01,January,2023-01-25 00:00:00,15:57:00,2023-01-25 00:00:00.000000000,17:38:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1028,2023-01-01,January,2023-01-25 00:00:00,03:30:00,2023-01-25 00:00:00.000000000,13:00:00,Arkansas: Texas: Louisiana: Mississippi:,SERC,Severe Weather,Unknown,60958,Loss of electric service to more than 50000 customers for 1 hour or more
1029,2023-01-01,January,2023-01-26 00:00:00,07:00:00,2023-01-26 00:00:00.000000000,14:46:00,Washington: King County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1030,2023-01-01,January,2023-01-28 00:00:00,04:00:00,2023-01-28 00:00:00.000000000,05:00:00,Illinois: Franklin County;,SERC/RF,Suspicious Activity,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
